"CHROM","POS","MEAN_DEPTH","VAR_DEPTH","RADtag"
"scaffold3516_cov92",16246,100.209,2365.65,4371
"scaffold3516_cov92",33133,86.2397,2251.66,4372
"scaffold3516_cov92",33137,86.7406,2245.69,4372
"scaffold3516_cov92",33143,86.9016,2246.83,4372
"scaffold3516_cov92",33157,95.0179,2433.79,4372
"scaffold3516_cov92",33158,95.1843,2444.79,4372
"scaffold3516_cov92",68104,80.2147,1739.61,4373
"scaffold3516_cov92",68110,80.0733,1731.76,4373
"scaffold3516_cov92",69704,41.1306,673.264,4374
"scaffold3516_cov92",69722,41.7174,704.906,4374
"scaffold3516_cov92",109845,66.8068,1541.65,4375
"scaffold3516_cov92",109862,66.5617,1548.48,4375
"scaffold3516_cov92",155005,37.3131,375.158,4376
"scaffold3516_cov92",171327,67.6422,881.599,4377
"scaffold3516_cov92",174199,48.8515,417.41,4378
"scaffold3516_cov92",174219,48.8927,416.368,4378
"scaffold3516_cov92",174240,48.9535,416.711,4378
"scaffold3516_cov92",187100,54.3882,608.894,4379
"scaffold3516_cov92",187145,54.2683,614.24,4379
"scaffold3526_cov85",11813,69.6225,957.752,4380
"scaffold3526_cov85",11831,69.746,952.34,4380
"scaffold3526_cov85",11930,76.0215,1641.95,4381
"scaffold3526_cov85",11936,76.0054,1640.57,4381
"scaffold3526_cov85",11945,75.6315,1632.92,4381
"scaffold3526_cov85",11959,75.9267,1644.35,4381
"scaffold3526_cov85",11960,75.9249,1648.86,4381
"scaffold3526_cov85",104974,80.8962,1869.65,4382
"scaffold3526_cov85",107351,70.6279,1420.17,4383
"scaffold3526_cov85",107352,70.6279,1421.54,4383
"scaffold3526_cov85",107393,70.7138,1415.85,4383
"scaffold3526_cov85",107396,70.7102,1415.5,4383
"scaffold3526_cov85",107405,70.7156,1416.13,4383
"scaffold3526_cov85",107407,70.263,1406.19,4383
"scaffold3526_cov85",113510,61.3232,801.1,4384
"scaffold3526_cov85",113512,61.5027,822.093,4384
"scaffold3526_cov85",113548,62.4758,795.279,4384
"scaffold3526_cov85",132074,72.2021,1729.72,4385
"scaffold3526_cov85",132103,73.4293,1739.08,4385
"scaffold356_cov85",24140,57.1789,655.968,4386
"scaffold356_cov85",24167,57.551,666.137,4386
"scaffold356_cov85",32699,112.302,2513.4,4387
"scaffold356_cov85",51865,44.1538,587.948,4388
"scaffold356_cov85",57278,92.1091,1670.8,4389
"scaffold356_cov85",57279,92.1091,1670.8,4389
"scaffold356_cov85",57285,92.1324,1672.02,4389
"scaffold356_cov85",64799,129.646,3892.49,4390
"scaffold356_cov85",68175,80.0197,1989.3,4391
"scaffold356_cov85",68184,79.5259,1998.28,4391
"scaffold356_cov85",71592,90.3488,2305.71,4392
"scaffold356_cov85",71601,90.9553,2314.74,4392
"scaffold356_cov85",71614,91.8444,2318.54,4392
"scaffold356_cov85",71617,92.6834,2324.53,4392
"scaffold356_cov85",71640,93.551,2339.2,4392
"scaffold356_cov85",71681,51.4007,532.463,4393
"scaffold356_cov85",71700,51.3953,533.118,4393
"scaffold356_cov85",71703,51.3864,532.772,4393
"scaffold356_cov85",71705,51.1914,539.804,4393
"scaffold356_cov85",71721,51.2594,541.379,4393
"scaffold356_cov85",74948,71.576,1142.93,4394
"scaffold356_cov85",74963,71.8068,1139.04,4394
"scaffold356_cov85",74976,72.0877,1138.94,4394
"scaffold356_cov85",82690,76.5403,1490.69,4395
"scaffold356_cov85",82708,76.7245,1497.57,4395
"scaffold359_cov81",16686,36.3059,265.223,4396
"scaffold359_cov81",16705,36.6726,270.246,4396
"scaffold359_cov81",16727,36.6816,270.207,4396
"scaffold359_cov81",16731,36.6798,270.272,4396
"scaffold359_cov81",21211,56.4025,1136.19,4397
"scaffold359_cov81",21244,56.424,1134.92,4397
"scaffold359_cov81",21256,56.1771,1127.26,4397
"scaffold359_cov81",41652,64.4848,946.928,4398
"scaffold359_cov81",61425,63.3059,973.607,4399
"scaffold359_cov81",61457,63.941,956.41,4399
"scaffold359_cov81",68222,70.0877,1590.79,4400
"scaffold359_cov81",68229,69.9463,1589.2,4400
"scaffold359_cov81",75531,65.0894,824.655,4401
"scaffold359_cov81",75540,65.2075,821.649,4401
"scaffold359_cov81",94922,100.664,3118.81,4402
"scaffold359_cov81",94925,100.508,3106.72,4402
"scaffold359_cov81",94948,102.542,2926.63,4402
"scaffold359_cov81",123174,70.0179,1058.4,4403
"scaffold359_cov81",123181,70.1073,1059.42,4403
"scaffold359_cov81",123185,70.1342,1059.6,4403
"scaffold359_cov81",123222,65.8301,1127.22,4403
"scaffold359_cov81",129301,109.93,5647.32,4404
"scaffold359_cov81",129315,108.914,5499.02,4404
"scaffold359_cov81",134486,74.1449,1255.54,4405
"scaffold359_cov81",134509,79.1216,1099.28,4405
"scaffold359_cov81",148626,89.2665,1650.29,4406
"scaffold359_cov81",148627,89.2683,1649.09,4406
"scaffold359_cov81",148660,89.3113,1645.33,4406
"scaffold359_cov81",217653,66.2415,1134.68,4407
"scaffold359_cov81",224009,65.517,988.447,4408
"scaffold359_cov81",251773,97.161,2947.44,4409
"scaffold36_cov81",381,75.6261,1326.68,4410
"scaffold36_cov81",51982,72.7424,2041.63,4411
"scaffold36_cov81",52018,92.8032,2803.77,4411
"scaffold36_cov81",127543,67.6243,1231.86,4412
"scaffold36_cov81",127562,67.6029,1229.87,4412
"scaffold36_cov81",127564,67.4436,1233.91,4412
"scaffold36_cov81",127567,67.6172,1229.03,4412
"scaffold36_cov81",127570,67.6136,1228.85,4412
"scaffold36_cov81",172709,54.2343,563.348,4413
"scaffold36_cov81",172721,54.322,567.186,4413
"scaffold360_cov81",4252,48.6941,575.532,4414
"scaffold360_cov81",4287,49.6673,585.061,4414
"scaffold360_cov81",4289,49.7156,586.562,4414
"scaffold360_cov81",4293,49.7209,586.338,4414
"scaffold360_cov81",79450,71.1896,1138.76,4415
"scaffold360_cov81",79457,71.3023,1134.05,4415
"scaffold360_cov81",88201,90.3274,2366.18,4416
"scaffold360_cov81",88213,90.3202,2365.53,4416
"scaffold360_cov81",88216,90.3309,2366.15,4416
"scaffold360_cov81",88234,90.1091,2356.25,4416
"scaffold360_cov81",88249,90.288,2364.44,4416
"scaffold360_cov81",127859,35.0948,352.308,4417
"scaffold360_cov81",127882,35.0537,352.155,4417
"scaffold360_cov81",127891,35.0054,353.941,4417
"scaffold360_cov81",166236,125.111,2892.81,4418
"scaffold360_cov81",166257,125.029,2882.4,4418
"scaffold360_cov81",166287,124.424,2919.46,4418
"scaffold360_cov81",167291,56.4293,874.045,4419
"scaffold360_cov81",199410,28.1467,178.667,4420
"scaffold360_cov81",205027,63.9231,1213.91,4421
"scaffold360_cov81",205033,66.8998,1142.69,4421
"scaffold360_cov81",205047,67.0877,1136.28,4421
"scaffold360_cov81",205057,67.7281,1166.8,4421
"scaffold360_cov81",205069,69.0859,1340.73,4421
"scaffold360_cov81",205074,69.2254,1331.31,4421
"scaffold360_cov81",205082,69.136,1330.42,4421
"scaffold360_cov81",205084,69.0787,1340.59,4421
"scaffold360_cov81",205085,69.0644,1340.83,4421
"scaffold360_cov81",230957,59.5403,606.166,4422
"scaffold360_cov81",230985,59.7513,608.786,4422
"scaffold360_cov81",230998,59.7603,608.344,4422
"scaffold360_cov81",308950,60.1628,804.108,4423
"scaffold360_cov81",339045,66.3936,929.178,4424
"scaffold360_cov81",339052,61.907,1046.82,4424
"scaffold360_cov81",339054,61.805,1038,4424
"scaffold360_cov81",339060,62.0358,1052.05,4424
"scaffold360_cov81",339082,66.4991,944.222,4424
"scaffold360_cov81",413396,71.3488,2795.62,4425
"scaffold360_cov81",446434,104.725,2473.5,4426
"scaffold360_cov81",476456,83.8462,4915.87,4427
"scaffold360_cov81",526099,63.7227,980.301,4428
"scaffold360_cov81",533655,43.7531,463.76,4429
"scaffold360_cov81",608760,53.1288,670.922,4430
"scaffold364_cov78",18488,35.5886,296.261,4431
"scaffold364_cov78",18529,35.7603,300.964,4431
"scaffold364_cov78",28141,116.281,2443.12,4432
"scaffold364_cov78",28160,116.2,2460.54,4432
"scaffold364_cov78",39867,95.2093,1940.89,4433
"scaffold364_cov78",62723,57.2111,751.995,4434
"scaffold364_cov78",62772,57.186,753.392,4434
"scaffold364_cov78",84295,91.034,5926.2,4435
"scaffold364_cov78",84301,92.8247,6012.15,4435
"scaffold364_cov78",84338,93.4419,6022.78,4435
"scaffold364_cov78",84339,93.4419,6023.92,4435
"scaffold364_cov78",103988,97.6011,5406.97,4436
"scaffold364_cov78",103989,98.347,5463.66,4436
"scaffold364_cov78",104010,98.4204,5463.25,4436
"scaffold364_cov78",104011,99.8927,5550.12,4436
"scaffold364_cov78",104015,99.9338,5561.66,4436
"scaffold364_cov78",140274,43.771,468.417,4437
"scaffold364_cov78",140296,43.6369,468.447,4437
"scaffold364_cov78",165316,102.336,2261.38,4438
"scaffold364_cov78",165319,103.433,2285.68,4438
"scaffold364_cov78",183572,74.4741,3199.61,4439
"scaffold364_cov78",191239,85.8444,2710.28,4440
"scaffold364_cov78",191240,85.8444,2710.28,4440
"scaffold364_cov78",191242,90.6512,2774.98,4440
"scaffold364_cov78",191266,91.297,3027.93,4440
"scaffold364_cov78",191267,92.5993,3383.39,4440
"scaffold364_cov78",342741,48.3506,661.006,4441
"scaffold364_cov78",342748,46.9517,659.29,4441
"scaffold364_cov78",342750,48.3703,661.66,4441
"scaffold364_cov78",342807,44.3202,2718.81,4441
"scaffold364_cov78",342817,43.0268,2592.28,4442
"scaffold365_cov84",28280,68.2809,949.693,4443
"scaffold365_cov84",28296,68.2487,949.051,4443
"scaffold365_cov84",28316,68.297,951.596,4443
"scaffold365_cov84",40496,29.9767,257.546,4444
"scaffold365_cov84",40509,30.127,258.896,4444
"scaffold365_cov84",40526,30.2093,257.729,4444
"scaffold365_cov84",82919,77.5814,2765.05,4445
"scaffold365_cov84",82922,77.9302,2749.2,4445
"scaffold365_cov84",82956,77.61,2778.02,4445
"scaffold365_cov84",82960,77.1556,2814.5,4445
"scaffold365_cov84",84174,127.78,3205.73,4446
"scaffold365_cov84",84214,128.422,3239.36,4446
"scaffold365_cov84",84215,128.274,3232.15,4446
"scaffold365_cov84",84255,48.7084,489.472,4447
"scaffold365_cov84",84271,48.7066,489.057,4447
"scaffold365_cov84",84301,48.6959,489.219,4447
"scaffold365_cov84",85855,54.4884,941.161,4448
"scaffold365_cov84",85867,54.2594,943.605,4448
"scaffold365_cov84",85870,54.4723,940.013,4448
"scaffold365_cov84",85871,54.424,942.969,4448
"scaffold365_cov84",85880,54.4472,939.742,4448
"scaffold365_cov84",85882,54.4526,939.886,4448
"scaffold365_cov84",85883,54.4329,940.741,4448
"scaffold365_cov84",85902,54.6315,927.577,4448
"scaffold365_cov84",130419,121.97,4035.46,4449
"scaffold365_cov84",130434,126.646,3933.91,4449
"scaffold365_cov84",130457,126.755,3927.67,4449
"scaffold365_cov84",130467,126.755,3928.92,4449
"scaffold365_cov84",130470,123.428,4127.17,4449
"scaffold365_cov84",163997,56.8801,695.077,4450
"scaffold365_cov84",215535,57.0912,606.32,4451
"scaffold365_cov84",215575,55.4311,643.307,4451
"scaffold365_cov84",217522,61.5224,913.404,4452
"scaffold365_cov84",297616,74.7138,2050.5,4453
"scaffold365_cov84",297647,76.0555,2044.65,4453
"scaffold365_cov84",297648,75.4329,2036.44,4453
"scaffold365_cov84",299274,70.1377,1178.34,4454
"scaffold365_cov84",304058,64.1574,986.405,4455
"scaffold365_cov84",304060,64.4186,997.652,4455
"scaffold365_cov84",304062,64.4848,1019.33,4455
"scaffold365_cov84",304088,59.4311,905.651,4455
"scaffold365_cov84",321034,98.1503,2070.9,4456
"scaffold365_cov84",321093,35.2004,391.125,4456
"scaffold365_cov84",321094,35.2004,391.365,4456
"scaffold365_cov84",321102,35.1825,391.049,4456
"scaffold365_cov84",327748,96.4937,2780.95,4457
"scaffold365_cov84",409000,86.4705,1583.03,4458
"scaffold365_cov84",409003,86.4365,1582.3,4458
"scaffold365_cov84",409017,86.6279,1580.41,4458
"scaffold365_cov84",409051,87.127,1609.8,4458
"scaffold365_cov84",422151,82.4848,1811.8,4459
"scaffold365_cov84",422172,82.5689,1811.59,4459
"scaffold365_cov84",423602,67.7728,969.438,4460
"scaffold365_cov84",461602,70.6673,1132,4461
"scaffold365_cov84",469624,54.5505,670.664,4462
"scaffold365_cov84",506674,118.454,2818.02,4463
"scaffold365_cov84",585280,113.503,2346.77,4464
"scaffold365_cov84",602770,38.3417,319.143,4465
"scaffold365_cov84",602774,38.3131,319.011,4465
"scaffold365_cov84",602781,38.3363,320.016,4465
"scaffold365_cov84",646133,89.7227,2137.2,4466
"scaffold365_cov84",646181,50.9696,875.033,4466
"scaffold365_cov84",646199,51.0125,869.192,4466
"scaffold365_cov84",646205,50.9177,866.509,4466
"scaffold365_cov84",646224,51.0089,867.797,4467
"scaffold365_cov84",671604,66.9571,1108.16,4468
"scaffold365_cov84",671605,66.9571,1108.16,4468
"scaffold365_cov84",671607,66.9571,1108.16,4468
"scaffold365_cov84",677654,88.1449,1635.32,4469
"scaffold365_cov84",691690,77.3649,1632.53,4470
"scaffold366_cov87",129227,67.5259,1471.7,4471
"scaffold366_cov87",133347,49.6279,676.947,4472
"scaffold366_cov87",133372,49.5474,675.316,4472
"scaffold366_cov87",133374,49.7549,677.322,4472
"scaffold366_cov87",139203,107.34,4365.19,4473
"scaffold366_cov87",139209,109.24,4250.05,4473
"scaffold366_cov87",139220,116.236,4717.87,4473
"scaffold366_cov87",139237,116.819,4801.44,4473
"scaffold366_cov87",139250,124.773,5175.78,4473
"scaffold366_cov87",170437,113.347,2648.08,4474
"scaffold366_cov87",170449,113.462,2644.99,4474
"scaffold366_cov87",198884,49.0358,469.995,4475
"scaffold366_cov87",198920,49.2308,474.253,4475
"scaffold366_cov87",213009,107.932,3379.08,4476
"scaffold366_cov87",249228,92.4812,3076.42,4477
"scaffold366_cov87",249230,92.4454,3077.6,4477
"scaffold366_cov87",249287,129.903,9230.26,4477
"scaffold366_cov87",249295,130.013,9207.59,4477
"scaffold366_cov87",249306,130.086,8982.17,4478
"scaffold366_cov87",249314,131.05,9238.9,4478
"scaffold366_cov87",249320,130.771,9275.74,4478
"scaffold366_cov87",307028,51.9964,651.953,4479
"scaffold366_cov87",328634,109.324,4838.14,4480
"scaffold366_cov87",328641,104.202,4382.21,4480
"scaffold366_cov87",358053,112.311,2668.36,4481
"scaffold366_cov87",419152,52.9732,627.005,4482
"scaffold366_cov87",419190,52.737,621.864,4482
"scaffold366_cov87",419192,52.9696,625.567,4482
"scaffold366_cov87",458031,51.6565,936.086,4483
"scaffold366_cov87",507474,66.9249,1019.38,4484
"scaffold366_cov87",507483,66.932,1019.92,4484
"scaffold366_cov87",550083,68.3023,1017.01,4485
"scaffold366_cov87",568024,56.2111,944.256,4486
"scaffold366_cov87",568033,56.2057,943.522,4486
"scaffold366_cov87",590916,77.7782,2340.36,4487
"scaffold366_cov87",599831,35.6923,350.859,4488
"scaffold366_cov87",599839,35.9428,349.832,4488
"scaffold366_cov87",599875,35.3363,340.951,4488
"scaffold366_cov87",632204,127.968,5860.08,4489
"scaffold366_cov87",632239,127.843,5813.16,4489
"scaffold366_cov87",632243,128.127,5831.08,4489
"scaffold366_cov87",657643,63.9589,957.893,4490
"scaffold366_cov87",659970,61.0072,1302.56,4491
"scaffold366_cov87",660003,60.9016,1296.59,4491
"scaffold366_cov87",660005,60.9785,1302.52,4491
"scaffold366_cov87",660008,60.8998,1296.42,4491
"scaffold366_cov87",660011,60.9499,1301.03,4491
"scaffold366_cov87",660012,60.9821,1302.11,4491
"scaffold366_cov87",676357,54.2719,649.195,4492
"scaffold366_cov87",676361,55.2129,670.641,4492
"scaffold366_cov87",676380,56.4436,690.946,4492
"scaffold366_cov87",680593,37.8104,314.72,4493
"scaffold366_cov87",691705,55.7209,644.538,4494
"scaffold366_cov87",691740,55.7352,642.725,4494
"scaffold366_cov87",712448,83.8694,2471.64,4495
"scaffold366_cov87",712451,86.4275,2550.61,4495
"scaffold366_cov87",717497,59.3041,1680.06,4496
"scaffold366_cov87",739570,65.5528,995.95,4497
"scaffold366_cov87",772811,70.2648,1010.26,4498
"scaffold366_cov87",772813,69.9106,979.655,4498
"scaffold366_cov87",772815,69.9159,979.522,4498
"scaffold366_cov87",772831,71.1145,976.542,4498
"scaffold366_cov87",772859,70.6082,981.984,4498
"scaffold366_cov87",772900,101.243,1988.36,4499
"scaffold366_cov87",772901,101.277,1988.35,4499
"scaffold366_cov87",772946,101.184,1987.6,4499
"scaffold366_cov87",819504,69.7692,1116.94,4500
"scaffold366_cov87",838725,79.1968,1910.08,4501
"scaffold366_cov87",838759,78.9106,1912,4501
"scaffold366_cov87",840562,43.4705,391.389,4502
"scaffold366_cov87",840580,43.449,391.775,4502
"scaffold366_cov87",845536,45.1038,466.742,4503
"scaffold372_cov82",17266,68.1771,1235.39,4504
"scaffold372_cov82",17275,68.5295,1237.22,4504
"scaffold372_cov82",17308,68.6243,1231.49,4504
"scaffold372_cov82",30859,85.356,2503.07,4505
"scaffold372_cov82",41891,89.8712,2103.93,4506
"scaffold372_cov82",48059,45.1395,388.554,4507
"scaffold372_cov82",48063,45.161,389.189,4507
"scaffold372_cov82",51195,47,475.305,4508
"scaffold372_cov82",51215,47.5528,482.337,4508
"scaffold372_cov82",51228,47.576,482.7,4508
"scaffold372_cov82",51718,51.7102,634.335,4509
"scaffold372_cov82",51741,51.5742,629.238,4509
"scaffold372_cov82",86503,62.3184,1551.81,4510
"scaffold372_cov82",86520,63.2361,1549.17,4510
"scaffold372_cov82",86534,63.3292,1549.38,4510
"scaffold372_cov82",114006,93.7674,2089.52,4511
"scaffold372_cov82",114014,94.4884,2081.8,4511
"scaffold372_cov82",114015,94.1288,2133.83,4511
"scaffold372_cov82",114036,93.4347,2160.52,4511
"scaffold372_cov82",114041,93.4401,2137.55,4511
"scaffold372_cov82",126462,124.987,3162.31,4512
"scaffold372_cov82",153071,86.7496,2988.92,4513
"scaffold372_cov82",153082,87.0018,2985.22,4513
"scaffold372_cov82",173578,57.653,667.99,4514
"scaffold372_cov82",173593,57.6154,667.725,4514
"scaffold372_cov82",173607,57.6351,668.813,4514
"scaffold372_cov82",215060,68.7585,1677.53,4515
"scaffold372_cov82",215071,72.5886,1654.64,4515
"scaffold372_cov82",215104,72.7138,1651.75,4515
"scaffold372_cov82",262226,127.274,3892.32,4516
"scaffold372_cov82",272601,98.1181,1735.26,4517
"scaffold372_cov82",272628,98.025,1743.15,4517
"scaffold372_cov82",272644,98.0394,1744.89,4517
"scaffold372_cov82",283786,67.0805,1533.95,4518
"scaffold372_cov82",283804,68.8998,1801.89,4518
"scaffold372_cov82",283816,69.0769,1805.21,4518
"scaffold372_cov82",307953,97.9964,1761.15,4519
"scaffold372_cov82",307986,97.9803,1760.49,4519
"scaffold372_cov82",326356,63.5903,788.654,4520
"scaffold372_cov82",326379,63.6834,786.647,4520
"scaffold372_cov82",326384,63.3953,797.272,4520
"scaffold372_cov82",359198,104.814,3471.41,4521
"scaffold372_cov82",366278,93.4043,2010.18,4522
"scaffold372_cov82",366305,93.4061,2012.33,4522
"scaffold372_cov82",366324,93.1753,2025.56,4522
"scaffold372_cov82",391821,45.4705,510.841,4523
"scaffold372_cov82",391833,45.4544,510.969,4523
"scaffold372_cov82",391834,45.4562,510.922,4523
"scaffold374_cov79",151096,57.7728,861.233,4524
"scaffold374_cov79",151119,58.2701,856.825,4524
"scaffold374_cov79",151120,58.2701,856.825,4524
"scaffold374_cov79",151126,58.2272,863.982,4524
"scaffold374_cov79",151127,58.6261,865.066,4524
"scaffold374_cov79",157680,130.971,3298.3,4525
"scaffold374_cov79",169557,110.735,2532.26,4526
"scaffold374_cov79",169558,110.733,2532.03,4526
"scaffold374_cov79",169578,110.227,2524.17,4526
"scaffold374_cov79",203038,116.374,4298.36,4527
"scaffold374_cov79",203049,116.526,4300.39,4527
"scaffold374_cov79",203058,116.551,4300.49,4527
"scaffold374_cov79",203111,42.9481,542.125,4527
"scaffold374_cov79",203155,42.8318,543.724,4528
"scaffold374_cov79",233057,73.966,1404.28,4529
"scaffold374_cov79",233058,74.102,1413.39,4529
"scaffold374_cov79",233064,74.0823,1412.96,4529
"scaffold374_cov79",233074,74.059,1413.21,4529
"scaffold374_cov79",233081,73.9195,1409.85,4529
"scaffold374_cov79",233087,74.0036,1416.76,4529
"scaffold374_cov79",236104,95.1699,1972.83,4530
"scaffold374_cov79",253826,77.0483,1280.69,4531
"scaffold374_cov79",253855,77.8211,1334.16,4531
"scaffold374_cov79",256092,122.76,5817.15,4532
"scaffold374_cov79",256096,122.946,5829.21,4532
"scaffold374_cov79",256115,123.293,5901.95,4532
"scaffold374_cov79",270167,81.2254,1168.37,4533
"scaffold374_cov79",270181,81.297,1171.16,4533
"scaffold374_cov79",316580,95.0859,2208.65,4534
"scaffold374_cov79",316611,95.2648,2212.45,4534
"scaffold374_cov79",319654,66.1556,792.465,4535
"scaffold374_cov79",346617,99.4007,1823.28,4536
"scaffold374_cov79",356399,109.163,6409.09,4537
"scaffold374_cov79",356400,109.419,6416.05,4537
"scaffold374_cov79",359237,79.2182,1179.7,4538
"scaffold374_cov79",362651,116.984,2586.98,4539
"scaffold374_cov79",394502,129.504,3256.47,4540
"scaffold374_cov79",394517,129.506,3257.33,4540
"scaffold374_cov79",400142,31.1467,196.846,4541
"scaffold374_cov79",400152,32.7657,258.388,4541
"scaffold374_cov79",418753,56.7513,835.474,4542
"scaffold374_cov79",418793,56.8784,839.168,4542
"scaffold374_cov79",418839,51.5653,659.662,4543
"scaffold374_cov79",418851,51.3059,665.073,4543
"scaffold374_cov79",495181,121.884,4585.92,4544
"scaffold374_cov79",495192,121.837,4582.53,4544
"scaffold374_cov79",495198,121.585,4573.92,4544
"scaffold374_cov79",495199,121.29,4559.94,4544
"scaffold374_cov79",496843,101.021,3994.43,4545
"scaffold374_cov79",496846,104.716,4474.58,4545
"scaffold374_cov79",496884,129.68,6483.47,4545
"scaffold374_cov79",496885,129.703,6485.94,4545
"scaffold374_cov79",553251,63.4114,967.87,4546
"scaffold374_cov79",564351,121.547,3320.69,4547
"scaffold374_cov79",564362,121.576,3314.14,4547
"scaffold374_cov79",564377,120.619,3299.45,4547
"scaffold374_cov79",564380,120.617,3299.44,4547
"scaffold374_cov79",604145,68.5403,1289.67,4548
"scaffold374_cov79",630635,33.3077,427.002,4549
"scaffold374_cov79",631393,58.127,834.591,4550
"scaffold374_cov79",631415,58.1234,835.703,4550
"scaffold374_cov79",640363,123.478,6119.01,4551
"scaffold377_cov83",20039,59.4275,691.923,4552
"scaffold377_cov83",20041,59.415,691.562,4552
"scaffold377_cov83",42352,63.4705,1011.52,4553
"scaffold377_cov83",42353,63.576,1015.35,4553
"scaffold377_cov83",116133,74.9696,1173.24,4554
"scaffold377_cov83",116136,74.9463,1169.64,4554
"scaffold377_cov83",128240,78.6047,2154.66,4555
"scaffold377_cov83",128252,78.8623,2146,4555
"scaffold377_cov83",128263,79.6673,2088.69,4555
"scaffold377_cov83",128289,79.6404,2117.59,4555
"scaffold377_cov83",136692,42.1753,441.313,4556
"scaffold377_cov83",168194,81.5367,1475.21,4557
"scaffold377_cov83",168196,81.5098,1474.72,4557
"scaffold377_cov83",168208,81.2361,1488.36,4557
"scaffold377_cov83",168209,81.5438,1475.7,4557
"scaffold377_cov83",168213,81.4097,1481.93,4557
"scaffold377_cov83",168215,81.2433,1486.54,4557
"scaffold377_cov83",168221,81.3721,1481.37,4557
"scaffold377_cov83",168235,81.1181,1479.63,4557
"scaffold377_cov83",179459,94.78,1786.98,4558
"scaffold377_cov83",179481,95.1878,1777.75,4558
"scaffold377_cov83",179592,66.5707,1140.24,4559
"scaffold377_cov83",179602,66.4866,1138.78,4559
"scaffold377_cov83",180764,45.5492,626.011,4560
"scaffold377_cov83",180765,45.5492,626.011,4560
"scaffold377_cov83",180771,45.5653,625.909,4560
"scaffold377_cov83",180775,45.5528,625.466,4560
"scaffold377_cov83",188350,62.8318,865.918,4561
"scaffold377_cov83",188368,63.1163,860.637,4561
"scaffold377_cov83",188374,63.1395,860.084,4561
"scaffold377_cov83",229110,109.823,3633.41,4562
"scaffold377_cov83",229207,79.5546,1578.89,4563
"scaffold377_cov83",229227,79.186,1599.93,4563
"scaffold377_cov83",272499,100.685,1708.08,4564
"scaffold377_cov83",272521,100.347,1704.19,4564
"scaffold377_cov83",272533,100.868,1706.26,4564
"scaffold377_cov83",272551,100.886,1706.75,4564
"scaffold377_cov83",272634,79.3978,1643.08,4565
"scaffold377_cov83",273320,105.218,2959.98,4566
"scaffold377_cov83",273336,105.252,2958.59,4566
"scaffold377_cov83",273338,105.252,2959.62,4566
"scaffold377_cov83",273347,105.113,2960.64,4566
"scaffold377_cov83",273352,105.361,2956.22,4566
"scaffold377_cov83",273355,105.327,2954.23,4566
"scaffold377_cov83",276882,91.5707,5166.99,4567
"scaffold377_cov83",276884,105.889,6954.91,4567
"scaffold377_cov83",276906,110.004,7457.89,4567
"scaffold377_cov83",279579,119.127,3180.35,4568
"scaffold377_cov83",279591,118.966,3167.82,4568
"scaffold377_cov83",279616,118.97,3149.14,4568
"scaffold377_cov83",283748,56.3399,814.365,4569
"scaffold377_cov83",283752,56.3685,818.384,4569
"scaffold377_cov83",283755,56.4758,827.132,4569
"scaffold377_cov83",287934,37.771,583.646,4570
"scaffold377_cov83",355418,122.292,6020.27,4571
"scaffold377_cov83",355430,122.889,6074.99,4571
"scaffold377_cov83",355433,122.925,6064.07,4571
"scaffold377_cov83",355435,122.887,6072.73,4571
"scaffold377_cov83",355445,122.936,6066.84,4571
"scaffold377_cov83",355472,123.064,6061.29,4571
"scaffold378_cov82",52831,43.1878,456.332,4572
"scaffold378_cov82",52848,43.0501,453.743,4572
"scaffold378_cov82",52872,43.2576,459.066,4572
"scaffold378_cov82",68740,67.4347,1945.7,4573
"scaffold378_cov82",74521,119.939,6264.01,4574
"scaffold378_cov82",74525,119.934,6264.03,4574
"scaffold378_cov82",74526,119.934,6264.03,4574
"scaffold378_cov82",74541,120.508,6302.31,4574
"scaffold378_cov82",89444,51.0751,528.159,4575
"scaffold378_cov82",89484,49.5385,575.095,4575
"scaffold378_cov82",122783,85.4848,1426.97,4576
"scaffold378_cov82",122808,85.6762,1433.66,4576
"scaffold378_cov82",122813,85.6476,1434.44,4576
"scaffold378_cov82",139594,64.0948,721.143,4577
"scaffold378_cov82",143882,58.8587,761.914,4578
"scaffold378_cov82",147269,116.945,3481.52,4579
"scaffold378_cov82",203074,69.8032,917.144,4580
"scaffold378_cov82",203077,69.8014,916.736,4580
"scaffold378_cov82",264835,107.496,2989.86,4581
"scaffold378_cov82",293956,87.4669,1850.24,4582
"scaffold378_cov82",293957,87.5081,1848.06,4582
"scaffold378_cov82",314021,66.4812,3219.83,4583
"scaffold378_cov82",314041,66.4329,3228.94,4583
"scaffold378_cov82",314056,66.4168,3229.26,4583
"scaffold378_cov82",314881,106.902,2248.8,4584
"scaffold378_cov82",314928,106.844,2245.03,4584
"scaffold378_cov82",333378,77.5564,3174.94,4585
"scaffold378_cov82",343386,64.2934,716.075,4586
"scaffold378_cov82",383116,98.4794,2332.3,4587
"scaffold378_cov82",458257,84.093,1480.94,4588
"scaffold378_cov82",458268,84.0877,1481.52,4588
"scaffold378_cov82",458278,84.9714,1417.67,4588
"scaffold378_cov82",458280,85.1055,1421.88,4588
"scaffold378_cov82",458284,85.0698,1421.36,4588
"scaffold378_cov82",458298,84.898,1417.97,4588
"scaffold378_cov82",492889,62.0143,1190.11,4589
"scaffold378_cov82",514662,60.9785,664.627,4590
"scaffold378_cov82",528401,111.082,3476.84,4591
